,timestamp,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,height,battery,barometer,time,agx,agy,agz
60,1589373400523,-1,0,0,0,0,0,63,65,82,50,95,-0.07,9,-39.00,-24.00,-974.00
61,1589373400528,-1,0,0,0,0,0,63,65,82,50,95,-0.10,9,-13.00,1.00,-1028.00
62,1589373400532,-1,0,0,0,0,0,63,65,82,50,94,0.12,9,-5.00,-32.00,-948.00
63,1589373400537,-1,0,0,0,0,0,63,65,81,50,94,-0.11,10,0.00,-25.00,-953.00
64,1589373400542,0,0,0,0,0,0,63,65,81,50,94,-0.29,10,-24.00,-29.00,-1037.00
65,1589373400547,0,0,0,0,0,0,63,65,81,50,94,-0.36,10,-18.00,-17.00,-973.00
66,1589373400552,-1,1,0,0,0,0,63,65,81,50,94,-0.19,10,-28.00,-18.00,-1008.00
67,1589373400557,0,1,0,0,0,0,63,65,81,50,94,-0.28,10,-28.00,-23.00,-1006.00
68,1589373400562,-1,0,0,0,0,0,63,65,81,50,94,-0.05,10,-13.00,-12.00,-997.00
69,1589373400566,-1,1,0,0,0,0,63,65,81,50,94,-0.07,10,-8.00,-5.00,-965.00
70,1589373400571,-1,0,0,0,0,0,63,65,81,50,94,-0.20,10,-20.00,-4.00,-1020.00
71,1589373400576,-1,0,0,0,0,0,63,65,81,50,94,-0.22,10,-20.00,-1.00,-1008.00
72,1589373400581,-1,0,0,0,0,0,63,65,82,50,94,-0.32,10,-42.00,-6.00,-988.00
73,1589373400586,-1,0,0,0,0,0,63,65,82,50,94,-0.06,11,-18.00,-8.00,-978.00
74,1589373400591,-1,0,0,0,0,0,63,65,82,50,94,0.05,11,-7.00,6.00,-945.00
75,1589373400596,-1,0,0,0,0,0,63,65,82,50,94,0.10,11,-1.00,-10.00,-972.00
76,1589373400601,0,0,0,0,0,0,63,65,82,50,94,0.11,11,-25.00,0.00,-1028.00
77,1589373400606,0,0,0,0,0,0,63,65,82,50,94,-0.43,11,6.00,14.00,-1044.00
78,1589373400611,0,0,0,0,0,0,63,65,82,50,94,0.05,11,-8.00,2.00,-977.00
79,1589373400615,0,0,0,0,0,0,63,65,81,50,94,-0.29,11,13.00,-1.00,-990.00
80,1589373400620,0,0,0,0,0,0,63,66,81,50,94,-0.20,11,-16.00,5.00,-1021.00
81,1589373400625,0,0,0,0,0,0,63,66,81,50,94,0.08,11,-24.00,0.00,-1007.00
82,1589373400630,0,0,0,0,0,0,63,66,81,50,94,-0.13,11,5.00,12.00,-963.00
83,1589373400635,0,0,0,0,0,0,63,66,81,50,94,-0.24,12,-34.00,-8.00,-1001.00
84,1589373400640,0,0,0,0,0,0,63,66,80,50,94,-0.15,12,0.00,0.00,-991.00
85,1589373400645,0,0,0,0,0,0,63,66,80,50,94,-0.06,12,25.00,3.00,-920.00
86,1589373400650,0,0,0,0,0,0,63,66,80,50,94,0.05,12,-7.00,-2.00,-940.00
87,1589373400655,0,0,0,0,0,0,63,66,79,50,94,-0.36,12,3.00,8.00,-986.00
88,1589373400660,0,0,0,0,0,0,63,66,79,50,94,-0.14,12,-21.00,-6.00,-993.00
89,1589373400665,0,0,0,0,0,0,63,66,79,50,94,-0.01,12,2.00,-9.00,-935.00
90,1589373400669,-1,0,0,0,0,0,64,66,79,50,94,0.16,12,-29.00,2.00,-1070.00
91,1589373400675,-1,0,0,0,0,0,64,66,79,50,94,0.06,12,-20.00,-14.00,-1007.00
92,1589373400679,0,0,0,0,0,0,64,66,80,50,94,-0.11,12,-30.00,-18.00,-1019.00
93,1589373400684,0,0,0,0,0,0,64,66,80,50,94,0.21,13,-4.00,3.00,-1050.00
94,1589373400689,0,0,0,0,0,0,64,66,80,50,94,-0.33,13,-31.00,0.00,-1032.00
95,1589373400694,0,0,0,0,0,0,64,66,81,50,94,0.07,13,-17.00,-22.00,-965.00
96,1589373400699,-1,0,0,0,0,0,64,66,81,50,94,-0.01,13,10.00,-1.00,-960.00
97,1589373400704,-1,0,0,0,0,0,64,66,81,50,94,-0.12,13,-19.00,-13.00,-1007.00
98,1589373400708,-1,0,0,0,0,0,64,66,81,50,94,-0.06,13,-5.00,-3.00,-1011.00
99,1589373400713,0,0,0,0,0,0,64,66,81,50,94,-0.14,13,-23.00,-19.00,-971.00
100,1589373400718,0,0,0,0,0,0,65,66,81,50,94,-0.06,13,-14.00,-9.00,-1006.00
101,1589373400723,-1,0,0,0,0,0,65,66,81,50,94,-0.39,13,-6.00,1.00,-950.00
102,1589373400728,-1,0,0,0,0,0,65,66,81,50,94,-0.23,13,-21.00,-17.00,-1007.00
103,1589373400733,-1,0,0,0,0,0,65,66,81,50,94,0.12,14,0.00,10.00,-964.00
104,1589373400738,-1,0,0,0,0,0,65,66,81,50,94,0.07,14,-11.00,3.00,-1037.00
105,1589373400742,0,0,0,0,0,0,65,66,82,50,94,-0.01,14,-17.00,0.00,-1011.00
106,1589373400747,0,0,0,0,0,0,65,66,82,50,94,-0.25,14,-26.00,0.00,-1059.00
107,1589373400752,0,0,0,0,0,0,65,66,82,50,94,-0.12,14,-14.00,1.00,-1004.00
108,1589373400757,0,0,0,0,0,0,65,66,83,50,94,-0.04,14,6.00,6.00,-986.00
109,1589373400762,0,0,0,0,0,0,65,66,83,50,94,0.07,14,-21.00,-6.00,-986.00
110,1589373400767,0,0,0,0,0,0,65,66,84,50,94,-0.20,14,0.00,4.00,-972.00
111,1589373400772,0,0,0,0,0,0,65,66,84,50,94,-0.12,14,-15.00,-2.00,-1051.00
112,1589373400777,0,0,0,0,0,0,65,66,84,50,94,-0.02,14,2.00,6.00,-999.00
113,1589373400782,0,0,0,0,0,0,65,66,84,50,94,0.13,15,-20.00,0.00,-1066.00
114,1589373400787,0,0,0,0,0,0,65,66,85,50,94,0.10,15,2.00,-16.00,-949.00
115,1589373400792,0,0,0,0,0,0,65,66,85,50,94,-0.22,15,-21.00,-16.00,-991.00
116,1589373400797,0,0,0,0,0,0,65,66,84,50,94,-0.04,15,-3.00,-26.00,-930.00
117,1589373400802,-1,0,0,0,0,0,65,66,84,50,94,-0.22,15,-28.00,-15.00,-1047.00
118,1589373400807,-1,1,0,0,0,0,65,66,84,50,94,-0.04,15,-20.00,-4.00,-1030.00
119,1589373400812,-2,1,0,0,0,0,65,66,84,50,94,0.21,15,-5.00,-10.00,-953.00
120,1589373400817,-1,1,0,0,0,0,65,67,84,50,94,-0.18,15,-14.00,10.00,-1029.00
121,1589373400821,-1,0,0,0,0,0,65,67,83,50,94,-0.34,15,-16.00,-11.00,-969.00
122,1589373400826,-1,0,0,0,0,0,65,67,83,50,94,0.15,15,-16.00,-5.00,-1036.00
123,1589373400831,-1,0,0,0,0,0,65,67,83,50,94,-0.08,16,-4.00,-22.00,-953.00
